level,label,label_en,label_cn,path_text,parent_path_text,node_id,aria_haspopup,aria_owns,has_children,selected,checked,disabled,class_name
2,Curve One-pieces(女士大码连体泳衣),Curve One-pieces,女士大码连体泳衣,Beachwear(泳衣) > Curve One-pieces(女士大码连体泳衣),Beachwear(泳衣),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Curve Tankinis(女士大码坦基尼),Curve Tankinis,女士大码坦基尼,Beachwear(泳衣) > Curve Tankinis(女士大码坦基尼),Beachwear(泳衣),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Beach Shorts(女士沙滩短裤),Women's Beach Shorts,女士沙滩短裤,Beachwear(泳衣) > Women's Beach Shorts(女士沙滩短裤),Beachwear(泳衣),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Women‘s Beachwear sets(女士沙滩套装),Women‘s Beachwear sets,女士沙滩套装,Beachwear(泳衣) > Women‘s Beachwear sets(女士沙滩套装),Beachwear(泳衣),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Bikini Bottoms(女士比基尼下装),Women's Bikini Bottoms,女士比基尼下装,Beachwear(泳衣) > Women's Bikini Bottoms(女士比基尼下装),Beachwear(泳衣),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Bikini Sets(女士比基尼套装),Women's Bikini Sets,女士比基尼套装,Beachwear(泳衣) > Women's Bikini Sets(女士比基尼套装),Beachwear(泳衣),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Bikini Tops(女士比基尼上衣),Women's Bikini Tops,女士比基尼上衣,Beachwear(泳衣) > Women's Bikini Tops(女士比基尼上衣),Beachwear(泳衣),cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Cover Ups(女士罩衫),Women's Cover Ups,女士罩衫,Beachwear(泳衣) > Women's Cover Ups(女士罩衫),Beachwear(泳衣),cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's One-pieces(女士连体泳衣),Women's One-pieces,女士连体泳衣,Beachwear(泳衣) > Women's One-pieces(女士连体泳衣),Beachwear(泳衣),cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Rash Guard Swimsuit(女士冲浪服),Women's Rash Guard Swimsuit,女士冲浪服,Beachwear(泳衣) > Women's Rash Guard Swimsuit(女士冲浪服),Beachwear(泳衣),cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Tankinis(女士坦基尼),Women's Tankinis,女士坦基尼,Beachwear(泳衣) > Women's Tankinis(女士坦基尼),Beachwear(泳衣),cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
1,Beauty & Health(美容与健康),Beauty & Health,美容与健康,Beauty & Health(美容与健康),,cascader-menu-536-0-7,True,cascader-menu-536-0,True,False,False,False,el-cascader-node is-selectable
2,Bathing Accessories(浴室及淋浴配件),Bathing Accessories,浴室及淋浴配件,Beauty & Health(美容与健康) > Bathing Accessories(浴室及淋浴配件),Beauty & Health(美容与健康),cascader-menu-9493-1-0,False,,False,False,False,False,el-cascader-node is-selectable
2,Beauty Tools(美妆工具),Beauty Tools,美妆工具,Beauty & Health(美容与健康) > Beauty Tools(美妆工具),Beauty & Health(美容与健康),cascader-menu-9493-1-1,False,,False,False,False,False,el-cascader-node is-selectable
2,Body Paint & Makeup(人体彩绘和化妆),Body Paint & Makeup,人体彩绘和化妆,Beauty & Health(美容与健康) > Body Paint & Makeup(人体彩绘和化妆),Beauty & Health(美容与健康),cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,Facial care(面部护肤),Facial care,面部护肤,Beauty & Health(美容与健康) > Facial care(面部护肤),Beauty & Health(美容与健康),cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,False Eyelashes(假睫毛),False Eyelashes,假睫毛,Beauty & Health(美容与健康) > False Eyelashes(假睫毛),Beauty & Health(美容与健康),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,"Foot, Hand & Nail Care(手足和指甲护理)","Foot, Hand & Nail Care",手足和指甲护理,"Beauty & Health(美容与健康) > Foot, Hand & Nail Care(手足和指甲护理)",Beauty & Health(美容与健康),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Fragrance(香水),Fragrance,香水,Beauty & Health(美容与健康) > Fragrance(香水),Beauty & Health(美容与健康),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Hair Accessories(发饰),Hair Accessories,发饰,Beauty & Health(美容与健康) > Hair Accessories(发饰),Beauty & Health(美容与健康),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Hair Care(护发美发),Hair Care,护发美发,Beauty & Health(美容与健康) > Hair Care(护发美发),Beauty & Health(美容与健康),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Hair Cutting Tools(理发工具),Hair Cutting Tools,理发工具,Beauty & Health(美容与健康) > Hair Cutting Tools(理发工具),Beauty & Health(美容与健康),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,Hair Styling Tools(美发工具),Hair Styling Tools,美发工具,Beauty & Health(美容与健康) > Hair Styling Tools(美发工具),Beauty & Health(美容与健康),cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,Makeup(美妆),Makeup,美妆,Beauty & Health(美容与健康) > Makeup(美妆),Beauty & Health(美容与健康),cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,Makeup Bags & Storage(化妆包和收纳袋),Makeup Bags & Storage,化妆包和收纳袋,Beauty & Health(美容与健康) > Makeup Bags & Storage(化妆包和收纳袋),Beauty & Health(美容与健康),cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Makeup Mirrors(化妆镜),Makeup Mirrors,化妆镜,Beauty & Health(美容与健康) > Makeup Mirrors(化妆镜),Beauty & Health(美容与健康),cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Massage & Relaxation Equipment(按摩和放松设备),Massage & Relaxation Equipment,按摩和放松设备,Beauty & Health(美容与健康) > Massage & Relaxation Equipment(按摩和放松设备),Beauty & Health(美容与健康),cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
2,Nail Appliances(美甲器具),Nail Appliances,美甲器具,Beauty & Health(美容与健康) > Nail Appliances(美甲器具),Beauty & Health(美容与健康),cascader-menu-9493-1-15,False,,False,False,False,False,el-cascader-node is-selectable
2,Nail Art(美甲),Nail Art,美甲,Beauty & Health(美容与健康) > Nail Art(美甲),Beauty & Health(美容与健康),cascader-menu-9493-1-16,False,,False,False,False,False,el-cascader-node is-selectable
2,Nail Polish(美甲胶),Nail Polish,美甲胶,Beauty & Health(美容与健康) > Nail Polish(美甲胶),Beauty & Health(美容与健康),cascader-menu-9493-1-17,False,,False,False,False,False,el-cascader-node is-selectable
2,Nail Powder(美甲粉),Nail Powder,美甲粉,Beauty & Health(美容与健康) > Nail Powder(美甲粉),Beauty & Health(美容与健康),cascader-menu-9493-1-18,False,,False,False,False,False,el-cascader-node is-selectable
2,Nail Tools(美甲工具),Nail Tools,美甲工具,Beauty & Health(美容与健康) > Nail Tools(美甲工具),Beauty & Health(美容与健康),cascader-menu-9493-1-19,False,,False,False,False,False,el-cascader-node is-selectable
2,Oral Care(口腔护理),Oral Care,口腔护理,Beauty & Health(美容与健康) > Oral Care(口腔护理),Beauty & Health(美容与健康),cascader-menu-9493-1-20,False,,False,False,False,False,el-cascader-node is-selectable
2,Personal Care(个人护理),Personal Care,个人护理,Beauty & Health(美容与健康) > Personal Care(个人护理),Beauty & Health(美容与健康),cascader-menu-9493-1-21,False,,False,False,False,False,el-cascader-node is-selectable
2,Press on Nails(穿戴甲),Press on Nails,穿戴甲,Beauty & Health(美容与健康) > Press on Nails(穿戴甲),Beauty & Health(美容与健康),cascader-menu-9493-1-22,False,,False,False,False,False,el-cascader-node is-selectable
2,Refillable Containers(可再装容器),Refillable Containers,可再装容器,Beauty & Health(美容与健康) > Refillable Containers(可再装容器),Beauty & Health(美容与健康),cascader-menu-9493-1-23,False,,False,False,False,False,el-cascader-node is-selectable
2,Shaving & Hair Removal(剃须和脱毛),Shaving & Hair Removal,剃须和脱毛,Beauty & Health(美容与健康) > Shaving & Hair Removal(剃须和脱毛),Beauty & Health(美容与健康),cascader-menu-9493-1-24,False,,False,False,False,False,el-cascader-node is-selectable
2,Skin Care(皮肤护理),Skin Care,皮肤护理,Beauty & Health(美容与健康) > Skin Care(皮肤护理),Beauty & Health(美容与健康),cascader-menu-9493-1-25,False,,False,False,False,False,el-cascader-node is-selectable
2,Tattoo Tools(纹身工具),Tattoo Tools,纹身工具,Beauty & Health(美容与健康) > Tattoo Tools(纹身工具),Beauty & Health(美容与健康),cascader-menu-9493-1-26,False,,False,False,False,False,el-cascader-node is-selectable
2,Temporary Tattoos(临时纹身贴),Temporary Tattoos,临时纹身贴,Beauty & Health(美容与健康) > Temporary Tattoos(临时纹身贴),Beauty & Health(美容与健康),cascader-menu-9493-1-27,False,,False,False,False,False,el-cascader-node is-selectable
2,Wigs & Hair Extensions(假发和接发),Wigs & Hair Extensions,假发和接发,Beauty & Health(美容与健康) > Wigs & Hair Extensions(假发和接发),Beauty & Health(美容与健康),cascader-menu-9493-1-28,False,,False,False,False,False,el-cascader-node is-selectable
1,Books & Media(书籍和媒体),Books & Media,书籍和媒体,Books & Media(书籍和媒体),,cascader-menu-536-0-8,True,cascader-menu-536-0,True,False,False,False,el-cascader-node is-selectable
2,Arts & Photography(艺术与摄影),Arts & Photography,艺术与摄影,Books & Media(书籍和媒体) > Arts & Photography(艺术与摄影),Books & Media(书籍和媒体),cascader-menu-9493-1-0,False,,False,False,False,False,el-cascader-node is-selectable
2,Biographies & Memoirs(传记和回忆录),Biographies & Memoirs,传记和回忆录,Books & Media(书籍和媒体) > Biographies & Memoirs(传记和回忆录),Books & Media(书籍和媒体),cascader-menu-9493-1-1,False,,False,False,False,False,el-cascader-node is-selectable
2,Business & Money(商业与货币),Business & Money,商业与货币,Books & Media(书籍和媒体) > Business & Money(商业与货币),Books & Media(书籍和媒体),cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,Children's Books(儿童读物),Children's Books,儿童读物,Books & Media(书籍和媒体) > Children's Books(儿童读物),Books & Media(书籍和媒体),cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,Comics & Graphic Novels(漫画与图画小说),Comics & Graphic Novels,漫画与图画小说,Books & Media(书籍和媒体) > Comics & Graphic Novels(漫画与图画小说),Books & Media(书籍和媒体),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Computers & Technology(计算机与技术),Computers & Technology,计算机与技术,Books & Media(书籍和媒体) > Computers & Technology(计算机与技术),Books & Media(书籍和媒体),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,"Cookbooks, Food & Wine(食谱、美食与美酒)","Cookbooks, Food & Wine",食谱、美食与美酒,"Books & Media(书籍和媒体) > Cookbooks, Food & Wine(食谱、美食与美酒)",Books & Media(书籍和媒体),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,"Crafts, Hobbies & Home(工艺品、爱好和家居)","Crafts, Hobbies & Home",工艺品、爱好和家居,"Books & Media(书籍和媒体) > Crafts, Hobbies & Home(工艺品、爱好和家居)",Books & Media(书籍和媒体),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Education & Teaching(教育教学),Education & Teaching,教育教学,Books & Media(书籍和媒体) > Education & Teaching(教育教学),Books & Media(书籍和媒体),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Engineering & Transportation(工程与运输),Engineering & Transportation,工程与运输,Books & Media(书籍和媒体) > Engineering & Transportation(工程与运输),Books & Media(书籍和媒体),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,"Health, Fitness & Dieting(健康、健身和养生)","Health, Fitness & Dieting",健康、健身和养生,"Books & Media(书籍和媒体) > Health, Fitness & Dieting(健康、健身和养生)",Books & Media(书籍和媒体),cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,History(历史),History,历史,Books & Media(书籍和媒体) > History(历史),Books & Media(书籍和媒体),cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,Humor & Entertainment(幽默与娱乐),Humor & Entertainment,幽默与娱乐,Books & Media(书籍和媒体) > Humor & Entertainment(幽默与娱乐),Books & Media(书籍和媒体),cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Legal Services(法律),Legal Services,法律,Books & Media(书籍和媒体) > Legal Services(法律),Books & Media(书籍和媒体),cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Literature & Fiction(文学与小说),Literature & Fiction,文学与小说,Books & Media(书籍和媒体) > Literature & Fiction(文学与小说),Books & Media(书籍和媒体),cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
2,Medical Books(医学书籍),Medical Books,医学书籍,Books & Media(书籍和媒体) > Medical Books(医学书籍),Books & Media(书籍和媒体),cascader-menu-9493-1-15,False,,False,False,False,False,el-cascader-node is-selectable
2,Movies & TV(电影和影视),Movies & TV,电影和影视,Books & Media(书籍和媒体) > Movies & TV(电影和影视),Books & Media(书籍和媒体),cascader-menu-9493-1-16,False,,False,False,False,False,el-cascader-node is-selectable
2,Parenting & Relationships(养育子女与人际关系),Parenting & Relationships,养育子女与人际关系,Books & Media(书籍和媒体) > Parenting & Relationships(养育子女与人际关系),Books & Media(书籍和媒体),cascader-menu-9493-1-17,False,,False,False,False,False,el-cascader-node is-selectable
2,Politics & Social Sciences(政治与社会科学),Politics & Social Sciences,政治与社会科学,Books & Media(书籍和媒体) > Politics & Social Sciences(政治与社会科学),Books & Media(书籍和媒体),cascader-menu-9493-1-18,False,,False,False,False,False,el-cascader-node is-selectable
2,Reference(参考书),Reference,参考书,Books & Media(书籍和媒体) > Reference(参考书),Books & Media(书籍和媒体),cascader-menu-9493-1-19,False,,False,False,False,False,el-cascader-node is-selectable
2,Science & Math(科学与数学),Science & Math,科学与数学,Books & Media(书籍和媒体) > Science & Math(科学与数学),Books & Media(书籍和媒体),cascader-menu-9493-1-20,False,,False,False,False,False,el-cascader-node is-selectable
2,Self-Help(自助类书籍),Self-Help,自助类书籍,Books & Media(书籍和媒体) > Self-Help(自助类书籍),Books & Media(书籍和媒体),cascader-menu-9493-1-21,False,,False,False,False,False,el-cascader-node is-selectable
2,Sports & Outdoors(运动与户外),Sports & Outdoors,运动与户外,Books & Media(书籍和媒体) > Sports & Outdoors(运动与户外),Books & Media(书籍和媒体),cascader-menu-9493-1-22,False,,False,False,False,False,el-cascader-node is-selectable
2,Teen & Young Adult(青少年文学),Teen & Young Adult,青少年文学,Books & Media(书籍和媒体) > Teen & Young Adult(青少年文学),Books & Media(书籍和媒体),cascader-menu-9493-1-23,False,,False,False,False,False,el-cascader-node is-selectable
2,Travel(旅行),Travel,旅行,Books & Media(书籍和媒体) > Travel(旅行),Books & Media(书籍和媒体),cascader-menu-9493-1-24,False,,False,False,False,False,el-cascader-node is-selectable
